Unnamed: 0,name,category,category_title,rating,price,review_count,display_address,address1,address2,address3,city,latitude,longitude,zip code_x,restaurant_id,price_integer,Address_old,AKA Name,Facility Type,Risk,zip code_y,Year,Inspection Type,Results,Violations,Latitude,Longitude
4987,B.I.Tea & Dim Sum,bubbletea,Bubble Tea,4,$,86,"['131 N Clinton St', 'Chicago French Market', 'Chicago, IL 60661']",131 N Clinton St,,Chicago French Market,Chicago,41.8839695,-87.6410747,60661,hg7GTftFbQG2Y6jz8u_Olg,1,131 N Clinton St ,THE HAPPY LOBSTER,Restaurant,Risk 1 (High),60661,2022,Canvass,Fail,"2. CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE - Comments: FOUND NO VALID CITY OF CHICAGO FOOD SERVICE SANITATION MANAGER OR CERTIFICATE POSTED ON SITE WHILE TIME/TEMPERATURE CONTROL FOR SAFETY FOODS (LOBSTER) IS BEING STORED ON SITE.  A VALID CITY OF CHICAGO FOOD SERVICE SANITATION MANAGER CERTIFICATE MUST BE ON SITE AT ALL TIMES WHILE TCS FOODS ARE BEING PREPARED, STORED, AND SERVED TO THE PUBLIC. PRIORITY FOUNDATION VIOLATION. 7-38-012. CITATION ISSUED. | 3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: OBSERVED NO EMPLOYEE HEALTH POLICY ON SITE. INSTRUCTED TO PROVIDE AN EMPLOYEE HEALTH POLICY THAT INCLUDES A SIGNED ACKNOWLEDGEMENT FROM EACH EMPLOYEE. PRIORITY FOUNDATION. 7.38.010.  CITATION ISSUED. | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: FOUND NO HANDWASHING SIGNAGE AT HANDWASHING SINK LOCTED AT BOOTH NEXT TO LOW TEMPWEARTURE DISH MACHINE. INSTRUCTED MANAGER TO PROVIDE.  | 16. FOOD-CONTACT SURFACES: CLEANED & SANITIZED - Comments: FOUND LOW TEMPERATURE DISH MACHINE INADEQUATELY SANITIZING AT 0 PPM AT TIME OF INSPECTION. INSTRUCTED MANAGER TO PROVIDE AND MAINTAIN A SANITIZING SOLUTION OF 200 - 400 PPM (FOR QUAT SOLUTION). PRIORITY VIOLATION. 7-38-025.CITATION ISSUED | 58. ALLERGEN TRAINING AS REQUIRED - Comments: FOUND NO PROOF OF ALLERGEN TRAINING ON SITE AT TIME OF INSPECTION. INSTRUCTED TO PROVIDE ALLEGREN TRAINING FOR ALL CITY OF CHICAGO FOOD SERVICE MANAGERS. ",41.88418751,-87.64111967
4991,Cubano Bros,cuban,Cuban,4.5,,8,"['131 N Clinton St', 'Chicago, IL 60661']",131 N Clinton St,,,Chicago,41.8842821,-87.6410974,60661,idX90e9J0tfdNFROZOEJMQ,,131 N Clinton St ,THE HAPPY LOBSTER,Restaurant,Risk 1 (High),60661,2022,Canvass,Fail,"2. CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE - Comments: FOUND NO VALID CITY OF CHICAGO FOOD SERVICE SANITATION MANAGER OR CERTIFICATE POSTED ON SITE WHILE TIME/TEMPERATURE CONTROL FOR SAFETY FOODS (LOBSTER) IS BEING STORED ON SITE.  A VALID CITY OF CHICAGO FOOD SERVICE SANITATION MANAGER CERTIFICATE MUST BE ON SITE AT ALL TIMES WHILE TCS FOODS ARE BEING PREPARED, STORED, AND SERVED TO THE PUBLIC. PRIORITY FOUNDATION VIOLATION. 7-38-012. CITATION ISSUED. | 3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: OBSERVED NO EMPLOYEE HEALTH POLICY ON SITE. INSTRUCTED TO PROVIDE AN EMPLOYEE HEALTH POLICY THAT INCLUDES A SIGNED ACKNOWLEDGEMENT FROM EACH EMPLOYEE. PRIORITY FOUNDATION. 7.38.010.  CITATION ISSUED. | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: FOUND NO HANDWASHING SIGNAGE AT HANDWASHING SINK LOCTED AT BOOTH NEXT TO LOW TEMPWEARTURE DISH MACHINE. INSTRUCTED MANAGER TO PROVIDE.  | 16. FOOD-CONTACT SURFACES: CLEANED & SANITIZED - Comments: FOUND LOW TEMPERATURE DISH MACHINE INADEQUATELY SANITIZING AT 0 PPM AT TIME OF INSPECTION. INSTRUCTED MANAGER TO PROVIDE AND MAINTAIN A SANITIZING SOLUTION OF 200 - 400 PPM (FOR QUAT SOLUTION). PRIORITY VIOLATION. 7-38-025.CITATION ISSUED | 58. ALLERGEN TRAINING AS REQUIRED - Comments: FOUND NO PROOF OF ALLERGEN TRAINING ON SITE AT TIME OF INSPECTION. INSTRUCTED TO PROVIDE ALLEGREN TRAINING FOR ALL CITY OF CHICAGO FOOD SERVICE MANAGERS. ",41.88418751,-87.64111967
5012,Demera Ethiopian On the Go,ethiopian,Ethiopian,4.5,,10,"['131 N Clinton St', 'French Market', 'Chicago, IL 60661']",131 N Clinton St,,French Market,Chicago,41.88425215,-87.64067329,60661,#NAME?,,131 N Clinton St ,THE HAPPY LOBSTER,Restaurant,Risk 1 (High),60661,2022,Canvass,Fail,"2. CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE - Comments: FOUND NO VALID CITY OF CHICAGO FOOD SERVICE SANITATION MANAGER OR CERTIFICATE POSTED ON SITE WHILE TIME/TEMPERATURE CONTROL FOR SAFETY FOODS (LOBSTER) IS BEING STORED ON SITE.  A VALID CITY OF CHICAGO FOOD SERVICE SANITATION MANAGER CERTIFICATE MUST BE ON SITE AT ALL TIMES WHILE TCS FOODS ARE BEING PREPARED, STORED, AND SERVED TO THE PUBLIC. PRIORITY FOUNDATION VIOLATION. 7-38-012. CITATION ISSUED. | 3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: OBSERVED NO EMPLOYEE HEALTH POLICY ON SITE. INSTRUCTED TO PROVIDE AN EMPLOYEE HEALTH POLICY THAT INCLUDES A SIGNED ACKNOWLEDGEMENT FROM EACH EMPLOYEE. PRIORITY FOUNDATION. 7.38.010.  CITATION ISSUED. | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: FOUND NO HANDWASHING SIGNAGE AT HANDWASHING SINK LOCTED AT BOOTH NEXT TO LOW TEMPWEARTURE DISH MACHINE. INSTRUCTED MANAGER TO PROVIDE.  | 16. FOOD-CONTACT SURFACES: CLEANED & SANITIZED - Comments: FOUND LOW TEMPERATURE DISH MACHINE INADEQUATELY SANITIZING AT 0 PPM AT TIME OF INSPECTION. INSTRUCTED MANAGER TO PROVIDE AND MAINTAIN A SANITIZING SOLUTION OF 200 - 400 PPM (FOR QUAT SOLUTION). PRIORITY VIOLATION. 7-38-025.CITATION ISSUED | 58. ALLERGEN TRAINING AS REQUIRED - Comments: FOUND NO PROOF OF ALLERGEN TRAINING ON SITE AT TIME OF INSPECTION. INSTRUCTED TO PROVIDE ALLEGREN TRAINING FOR ALL CITY OF CHICAGO FOOD SERVICE MANAGERS. ",41.88418751,-87.64111967
5034,K-Kitchen,korean,Korean,3.5,$$,40,"['131 N Clinton St', 'Chicago, IL 60661']",131 N Clinton St,,,Chicago,41.884123,-87.641101,60661,SQHUWxNBEirZZrv_7t-gdA,2,131 N Clinton St ,THE HAPPY LOBSTER,Restaurant,Risk 1 (High),60661,2022,Canvass,Fail,"2. CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE - Comments: FOUND NO VALID CITY OF CHICAGO FOOD SERVICE SANITATION MANAGER OR CERTIFICATE POSTED ON SITE WHILE TIME/TEMPERATURE CONTROL FOR SAFETY FOODS (LOBSTER) IS BEING STORED ON SITE.  A VALID CITY OF CHICAGO FOOD SERVICE SANITATION MANAGER CERTIFICATE MUST BE ON SITE AT ALL TIMES WHILE TCS FOODS ARE BEING PREPARED, STORED, AND SERVED TO THE PUBLIC. PRIORITY FOUNDATION VIOLATION. 7-38-012. CITATION ISSUED. | 3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: OBSERVED NO EMPLOYEE HEALTH POLICY ON SITE. INSTRUCTED TO PROVIDE AN EMPLOYEE HEALTH POLICY THAT INCLUDES A SIGNED ACKNOWLEDGEMENT FROM EACH EMPLOYEE. PRIORITY FOUNDATION. 7.38.010.  CITATION ISSUED. | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: FOUND NO HANDWASHING SIGNAGE AT HANDWASHING SINK LOCTED AT BOOTH NEXT TO LOW TEMPWEARTURE DISH MACHINE. INSTRUCTED MANAGER TO PROVIDE.  | 16. FOOD-CONTACT SURFACES: CLEANED & SANITIZED - Comments: FOUND LOW TEMPERATURE DISH MACHINE INADEQUATELY SANITIZING AT 0 PPM AT TIME OF INSPECTION. INSTRUCTED MANAGER TO PROVIDE AND MAINTAIN A SANITIZING SOLUTION OF 200 - 400 PPM (FOR QUAT SOLUTION). PRIORITY VIOLATION. 7-38-025.CITATION ISSUED | 58. ALLERGEN TRAINING AS REQUIRED - Comments: FOUND NO PROOF OF ALLERGEN TRAINING ON SITE AT TIME OF INSPECTION. INSTRUCTED TO PROVIDE ALLEGREN TRAINING FOR ALL CITY OF CHICAGO FOOD SERVICE MANAGERS. ",41.88418751,-87.64111967
5040,Frietkoten Belgian Fries & Beer,belgian,Belgian,4,$,103,"['131 N Clinton St', 'Chicago, IL 60606']",131 N Clinton St,,,Chicago,41.88421996,-87.64073776,60606,VIojEv4Vucr7tmgJjO_8nw,1,131 N Clinton St ,THE HAPPY LOBSTER,Restaurant,Risk 1 (High),60661,2022,Canvass,Fail,"2. CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE - Comments: FOUND NO VALID CITY OF CHICAGO FOOD SERVICE SANITATION MANAGER OR CERTIFICATE POSTED ON SITE WHILE TIME/TEMPERATURE CONTROL FOR SAFETY FOODS (LOBSTER) IS BEING STORED ON SITE.  A VALID CITY OF CHICAGO FOOD SERVICE SANITATION MANAGER CERTIFICATE MUST BE ON SITE AT ALL TIMES WHILE TCS FOODS ARE BEING PREPARED, STORED, AND SERVED TO THE PUBLIC. PRIORITY FOUNDATION VIOLATION. 7-38-012. CITATION ISSUED. | 3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: OBSERVED NO EMPLOYEE HEALTH POLICY ON SITE. INSTRUCTED TO PROVIDE AN EMPLOYEE HEALTH POLICY THAT INCLUDES A SIGNED ACKNOWLEDGEMENT FROM EACH EMPLOYEE. PRIORITY FOUNDATION. 7.38.010.  CITATION ISSUED. | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: FOUND NO HANDWASHING SIGNAGE AT HANDWASHING SINK LOCTED AT BOOTH NEXT TO LOW TEMPWEARTURE DISH MACHINE. INSTRUCTED MANAGER TO PROVIDE.  | 16. FOOD-CONTACT SURFACES: CLEANED & SANITIZED - Comments: FOUND LOW TEMPERATURE DISH MACHINE INADEQUATELY SANITIZING AT 0 PPM AT TIME OF INSPECTION. INSTRUCTED MANAGER TO PROVIDE AND MAINTAIN A SANITIZING SOLUTION OF 200 - 400 PPM (FOR QUAT SOLUTION). PRIORITY VIOLATION. 7-38-025.CITATION ISSUED | 58. ALLERGEN TRAINING AS REQUIRED - Comments: FOUND NO PROOF OF ALLERGEN TRAINING ON SITE AT TIME OF INSPECTION. INSTRUCTED TO PROVIDE ALLEGREN TRAINING FOR ALL CITY OF CHICAGO FOOD SERVICE MANAGERS. ",41.88418751,-87.64111967
5044,Santullo's New York-Style Pizza,pizza,Pizza,3.5,,12,"['131 N Clinton St', 'Chicago French Market', 'Chicago, IL 60661']",131 N Clinton St,,Chicago French Market,Chicago,41.88413886,-87.64075566,60661,Ta9bdZRXS2YdCSHrhPkVWg,,131 N Clinton St ,THE HAPPY LOBSTER,Restaurant,Risk 1 (High),60661,2022,Canvass,Fail,"2. CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE - Comments: FOUND NO VALID CITY OF CHICAGO FOOD SERVICE SANITATION MANAGER OR CERTIFICATE POSTED ON SITE WHILE TIME/TEMPERATURE CONTROL FOR SAFETY FOODS (LOBSTER) IS BEING STORED ON SITE.  A VALID CITY OF CHICAGO FOOD SERVICE SANITATION MANAGER CERTIFICATE MUST BE ON SITE AT ALL TIMES WHILE TCS FOODS ARE BEING PREPARED, STORED, AND SERVED TO THE PUBLIC. PRIORITY FOUNDATION VIOLATION. 7-38-012. CITATION ISSUED. | 3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: OBSERVED NO EMPLOYEE HEALTH POLICY ON SITE. INSTRUCTED TO PROVIDE AN EMPLOYEE HEALTH POLICY THAT INCLUDES A SIGNED ACKNOWLEDGEMENT FROM EACH EMPLOYEE. PRIORITY FOUNDATION. 7.38.010.  CITATION ISSUED. | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: FOUND NO HANDWASHING SIGNAGE AT HANDWASHING SINK LOCTED AT BOOTH NEXT TO LOW TEMPWEARTURE DISH MACHINE. INSTRUCTED MANAGER TO PROVIDE.  | 16. FOOD-CONTACT SURFACES: CLEANED & SANITIZED - Comments: FOUND LOW TEMPERATURE DISH MACHINE INADEQUATELY SANITIZING AT 0 PPM AT TIME OF INSPECTION. INSTRUCTED MANAGER TO PROVIDE AND MAINTAIN A SANITIZING SOLUTION OF 200 - 400 PPM (FOR QUAT SOLUTION). PRIORITY VIOLATION. 7-38-025.CITATION ISSUED | 58. ALLERGEN TRAINING AS REQUIRED - Comments: FOUND NO PROOF OF ALLERGEN TRAINING ON SITE AT TIME OF INSPECTION. INSTRUCTED TO PROVIDE ALLEGREN TRAINING FOR ALL CITY OF CHICAGO FOOD SERVICE MANAGERS. ",41.88418751,-87.64111967
5057,Saigon Sisters,vietnamese,Vietnamese,3,$,188,"['131 N Clinton St', 'Chicago, IL 60661']",131 N Clinton St,,,Chicago,41.8839476,-87.6410751,60661,i4dZiuVEzWZPTIOZWIMG7w,1,131 N Clinton St ,THE HAPPY LOBSTER,Restaurant,Risk 1 (High),60661,2022,Canvass,Fail,"2. CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE - Comments: FOUND NO VALID CITY OF CHICAGO FOOD SERVICE SANITATION MANAGER OR CERTIFICATE POSTED ON SITE WHILE TIME/TEMPERATURE CONTROL FOR SAFETY FOODS (LOBSTER) IS BEING STORED ON SITE.  A VALID CITY OF CHICAGO FOOD SERVICE SANITATION MANAGER CERTIFICATE MUST BE ON SITE AT ALL TIMES WHILE TCS FOODS ARE BEING PREPARED, STORED, AND SERVED TO THE PUBLIC. PRIORITY FOUNDATION VIOLATION. 7-38-012. CITATION ISSUED. | 3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: OBSERVED NO EMPLOYEE HEALTH POLICY ON SITE. INSTRUCTED TO PROVIDE AN EMPLOYEE HEALTH POLICY THAT INCLUDES A SIGNED ACKNOWLEDGEMENT FROM EACH EMPLOYEE. PRIORITY FOUNDATION. 7.38.010.  CITATION ISSUED. | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: FOUND NO HANDWASHING SIGNAGE AT HANDWASHING SINK LOCTED AT BOOTH NEXT TO LOW TEMPWEARTURE DISH MACHINE. INSTRUCTED MANAGER TO PROVIDE.  | 16. FOOD-CONTACT SURFACES: CLEANED & SANITIZED - Comments: FOUND LOW TEMPERATURE DISH MACHINE INADEQUATELY SANITIZING AT 0 PPM AT TIME OF INSPECTION. INSTRUCTED MANAGER TO PROVIDE AND MAINTAIN A SANITIZING SOLUTION OF 200 - 400 PPM (FOR QUAT SOLUTION). PRIORITY VIOLATION. 7-38-025.CITATION ISSUED | 58. ALLERGEN TRAINING AS REQUIRED - Comments: FOUND NO PROOF OF ALLERGEN TRAINING ON SITE AT TIME OF INSPECTION. INSTRUCTED TO PROVIDE ALLEGREN TRAINING FOR ALL CITY OF CHICAGO FOOD SERVICE MANAGERS. ",41.88418751,-87.64111967
5058,Lito's Empanadas - French Market,empanadas,Empanadas,4,,20,"['131 N Clinton St', 'Chicago, IL 60661']",131 N Clinton St,,,Chicago,41.88413708,-87.64097303,60661,h6QDXHeErfSPCWIwPK93MQ,,131 N Clinton St ,THE HAPPY LOBSTER,Restaurant,Risk 1 (High),60661,2022,Canvass,Fail,"2. CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE - Comments: FOUND NO VALID CITY OF CHICAGO FOOD SERVICE SANITATION MANAGER OR CERTIFICATE POSTED ON SITE WHILE TIME/TEMPERATURE CONTROL FOR SAFETY FOODS (LOBSTER) IS BEING STORED ON SITE.  A VALID CITY OF CHICAGO FOOD SERVICE SANITATION MANAGER CERTIFICATE MUST BE ON SITE AT ALL TIMES WHILE TCS FOODS ARE BEING PREPARED, STORED, AND SERVED TO THE PUBLIC. PRIORITY FOUNDATION VIOLATION. 7-38-012. CITATION ISSUED. | 3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: OBSERVED NO EMPLOYEE HEALTH POLICY ON SITE. INSTRUCTED TO PROVIDE AN EMPLOYEE HEALTH POLICY THAT INCLUDES A SIGNED ACKNOWLEDGEMENT FROM EACH EMPLOYEE. PRIORITY FOUNDATION. 7.38.010.  CITATION ISSUED. | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: FOUND NO HANDWASHING SIGNAGE AT HANDWASHING SINK LOCTED AT BOOTH NEXT TO LOW TEMPWEARTURE DISH MACHINE. INSTRUCTED MANAGER TO PROVIDE.  | 16. FOOD-CONTACT SURFACES: CLEANED & SANITIZED - Comments: FOUND LOW TEMPERATURE DISH MACHINE INADEQUATELY SANITIZING AT 0 PPM AT TIME OF INSPECTION. INSTRUCTED MANAGER TO PROVIDE AND MAINTAIN A SANITIZING SOLUTION OF 200 - 400 PPM (FOR QUAT SOLUTION). PRIORITY VIOLATION. 7-38-025.CITATION ISSUED | 58. ALLERGEN TRAINING AS REQUIRED - Comments: FOUND NO PROOF OF ALLERGEN TRAINING ON SITE AT TIME OF INSPECTION. INSTRUCTED TO PROVIDE ALLEGREN TRAINING FOR ALL CITY OF CHICAGO FOOD SERVICE MANAGERS. ",41.88418751,-87.64111967
5070,Bon Appetit Creperie,creperies,Creperies,3.5,,3,"['131 N Clinton St', 'Chicago, IL 60661']",131 N Clinton St,,,Chicago,41.88443,-87.64093,60661,3qqvhEe2Qk8vgKUQ3KBaIQ,,131 N Clinton St ,THE HAPPY LOBSTER,Restaurant,Risk 1 (High),60661,2022,Canvass,Fail,"2. CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE - Comments: FOUND NO VALID CITY OF CHICAGO FOOD SERVICE SANITATION MANAGER OR CERTIFICATE POSTED ON SITE WHILE TIME/TEMPERATURE CONTROL FOR SAFETY FOODS (LOBSTER) IS BEING STORED ON SITE.  A VALID CITY OF CHICAGO FOOD SERVICE SANITATION MANAGER CERTIFICATE MUST BE ON SITE AT ALL TIMES WHILE TCS FOODS ARE BEING PREPARED, STORED, AND SERVED TO THE PUBLIC. PRIORITY FOUNDATION VIOLATION. 7-38-012. CITATION ISSUED. | 3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: OBSERVED NO EMPLOYEE HEALTH POLICY ON SITE. INSTRUCTED TO PROVIDE AN EMPLOYEE HEALTH POLICY THAT INCLUDES A SIGNED ACKNOWLEDGEMENT FROM EACH EMPLOYEE. PRIORITY FOUNDATION. 7.38.010.  CITATION ISSUED. | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: FOUND NO HANDWASHING SIGNAGE AT HANDWASHING SINK LOCTED AT BOOTH NEXT TO LOW TEMPWEARTURE DISH MACHINE. INSTRUCTED MANAGER TO PROVIDE.  | 16. FOOD-CONTACT SURFACES: CLEANED & SANITIZED - Comments: FOUND LOW TEMPERATURE DISH MACHINE INADEQUATELY SANITIZING AT 0 PPM AT TIME OF INSPECTION. INSTRUCTED MANAGER TO PROVIDE AND MAINTAIN A SANITIZING SOLUTION OF 200 - 400 PPM (FOR QUAT SOLUTION). PRIORITY VIOLATION. 7-38-025.CITATION ISSUED | 58. ALLERGEN TRAINING AS REQUIRED - Comments: FOUND NO PROOF OF ALLERGEN TRAINING ON SITE AT TIME OF INSPECTION. INSTRUCTED TO PROVIDE ALLEGREN TRAINING FOR ALL CITY OF CHICAGO FOOD SERVICE MANAGERS. ",41.88418751,-87.64111967
5081,Blue Spot Sushi,sushi,Sushi Bars,3.5,,19,"['131 N Clinton St', 'Chicago, IL 60661']",131 N Clinton St,,,Chicago,41.8842777,-87.6410971,60661,yyt-YwD2t50ts9CvtAx1hw,,131 N Clinton St ,THE HAPPY LOBSTER,Restaurant,Risk 1 (High),60661,2022,Canvass,Fail,"2. CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE - Comments: FOUND NO VALID CITY OF CHICAGO FOOD SERVICE SANITATION MANAGER OR CERTIFICATE POSTED ON SITE WHILE TIME/TEMPERATURE CONTROL FOR SAFETY FOODS (LOBSTER) IS BEING STORED ON SITE.  A VALID CITY OF CHICAGO FOOD SERVICE SANITATION MANAGER CERTIFICATE MUST BE ON SITE AT ALL TIMES WHILE TCS FOODS ARE BEING PREPARED, STORED, AND SERVED TO THE PUBLIC. PRIORITY FOUNDATION VIOLATION. 7-38-012. CITATION ISSUED. | 3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: OBSERVED NO EMPLOYEE HEALTH POLICY ON SITE. INSTRUCTED TO PROVIDE AN EMPLOYEE HEALTH POLICY THAT INCLUDES A SIGNED ACKNOWLEDGEMENT FROM EACH EMPLOYEE. PRIORITY FOUNDATION. 7.38.010.  CITATION ISSUED. | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: FOUND NO HANDWASHING SIGNAGE AT HANDWASHING SINK LOCTED AT BOOTH NEXT TO LOW TEMPWEARTURE DISH MACHINE. INSTRUCTED MANAGER TO PROVIDE.  | 16. FOOD-CONTACT SURFACES: CLEANED & SANITIZED - Comments: FOUND LOW TEMPERATURE DISH MACHINE INADEQUATELY SANITIZING AT 0 PPM AT TIME OF INSPECTION. INSTRUCTED MANAGER TO PROVIDE AND MAINTAIN A SANITIZING SOLUTION OF 200 - 400 PPM (FOR QUAT SOLUTION). PRIORITY VIOLATION. 7-38-025.CITATION ISSUED | 58. ALLERGEN TRAINING AS REQUIRED - Comments: FOUND NO PROOF OF ALLERGEN TRAINING ON SITE AT TIME OF INSPECTION. INSTRUCTED TO PROVIDE ALLEGREN TRAINING FOR ALL CITY OF CHICAGO FOOD SERVICE MANAGERS. ",41.88418751,-87.64111967
5097,Klay Oven Kitchen,indpak,Indian,3.5,$,47,"['131 N Clinton St', 'Chicago, IL 60661']",131 N Clinton St,,,Chicago,41.8840684,-87.6412297,60661,kNCVvWRqArmGOtsJ-9mm-A,1,131 N Clinton St ,THE HAPPY LOBSTER,Restaurant,Risk 1 (High),60661,2022,Canvass,Fail,"2. CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE - Comments: FOUND NO VALID CITY OF CHICAGO FOOD SERVICE SANITATION MANAGER OR CERTIFICATE POSTED ON SITE WHILE TIME/TEMPERATURE CONTROL FOR SAFETY FOODS (LOBSTER) IS BEING STORED ON SITE.  A VALID CITY OF CHICAGO FOOD SERVICE SANITATION MANAGER CERTIFICATE MUST BE ON SITE AT ALL TIMES WHILE TCS FOODS ARE BEING PREPARED, STORED, AND SERVED TO THE PUBLIC. PRIORITY FOUNDATION VIOLATION. 7-38-012. CITATION ISSUED. | 3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: OBSERVED NO EMPLOYEE HEALTH POLICY ON SITE. INSTRUCTED TO PROVIDE AN EMPLOYEE HEALTH POLICY THAT INCLUDES A SIGNED ACKNOWLEDGEMENT FROM EACH EMPLOYEE. PRIORITY FOUNDATION. 7.38.010.  CITATION ISSUED. | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: FOUND NO HANDWASHING SIGNAGE AT HANDWASHING SINK LOCTED AT BOOTH NEXT TO LOW TEMPWEARTURE DISH MACHINE. INSTRUCTED MANAGER TO PROVIDE.  | 16. FOOD-CONTACT SURFACES: CLEANED & SANITIZED - Comments: FOUND LOW TEMPERATURE DISH MACHINE INADEQUATELY SANITIZING AT 0 PPM AT TIME OF INSPECTION. INSTRUCTED MANAGER TO PROVIDE AND MAINTAIN A SANITIZING SOLUTION OF 200 - 400 PPM (FOR QUAT SOLUTION). PRIORITY VIOLATION. 7-38-025.CITATION ISSUED | 58. ALLERGEN TRAINING AS REQUIRED - Comments: FOUND NO PROOF OF ALLERGEN TRAINING ON SITE AT TIME OF INSPECTION. INSTRUCTED TO PROVIDE ALLEGREN TRAINING FOR ALL CITY OF CHICAGO FOOD SERVICE MANAGERS. ",41.88418751,-87.64111967
